"today","region","sex","age","married","christ","children","education","gaccra","pay_bribe","surveyChoice","rand_number","rand_number6","rand_number2_2","rand_number2_3","rand_number2_4","rand_number2_5","rand_number2_6","gender","corrupt","financial_pressure","john","ethnic_1","ethnic_2","ethnic_3","ethnic_4","ethnic_5","ethnic_6","ethnic_7","ethnic_8","ethnic_9","ethnic_10","ethnic_11","ethnic_12","ethnic_13","ethnic_14","ethnic_15","ethnic_16","ethnic_17","ethnic_18","ethnic_19","ethnic_20","ethnic_21"
"25-Sep-17",3,0,26,0,1,1,6,0,NA,5,NA,0.844926649,NA,NA,NA,0.91294007,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,0,36,1,1,3,5,0,NA,3,NA,0.661583661,NA,0.610044709,NA,NA,NA,2,6,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,0,32,1,1,3,3,0,NA,5,NA,0.468494317,NA,NA,NA,0.085199662,NA,1,7,200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,0,25,1,1,2,4,0,NA,5,NA,0.245350474,NA,NA,NA,0.425994046,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,1,55,1,1,8,1,0,NA,5,NA,0.163436529,NA,NA,NA,0.776792029,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,0,28,1,1,3,4,1,1,2,NA,0.541054085,0.262752674,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,1,21,0,0,0,4,1,NA,4,NA,0.773571165,NA,NA,0.148284087,NA,NA,1,7,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,0,42,0,0,3,1,1,NA,3,NA,0.468899512,NA,0.505375936,NA,NA,NA,1,7,150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,1,38,1,1,4,5,1,1,2,NA,0.47937371,0.072936595,NA,NA,NA,NA,5,3,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,0,57,1,1,5,5,1,1,1,0.829441961,0.058487923,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,1,38,1,1,2,4,0,1,3,NA,0.51606616,NA,0.181025169,NA,NA,NA,1,7,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,0,60,0,1,1,3,0,1,6,NA,0.604909929,NA,NA,NA,NA,0.429227413,1,7,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,1,33,1,1,3,3,0,1,3,NA,0.030208344,NA,0.481183228,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,0,25,1,1,2,4,0,1,4,NA,0.94463312,NA,NA,0.597987669,NA,NA,1,7,150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,1,18,0,1,0,4,0,NA,5,NA,0.237803762,NA,NA,NA,0.343953975,NA,5,3,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,1,37,1,1,4,5,0,NA,1,0.650831578,0.449914454,NA,NA,NA,NA,NA,1,7,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,0,25,1,1,3,3,0,NA,5,NA,0.509964485,NA,NA,NA,0.05184555,NA,6,2,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,0,28,0,1,0,5,0,NA,4,NA,0.738699008,NA,NA,0.982073866,NA,NA,1,7,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,0,32,1,1,2,5,0,NA,5,NA,0.334723574,NA,NA,NA,0.523831734,NA,1,7,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,1,20,1,1,1,5,0,1,6,NA,0.884278879,NA,NA,NA,NA,0.826698024,2,6,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24-Sep-17",1,1,28,1,1,1,4,1,NA,3,NA,0.82952148,NA,0.808329661,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"24-Sep-17",1,0,28,0,1,4,3,1,NA,2,NA,0.657186476,0.801000823,NA,NA,NA,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"24-Sep-17",1,1,37,1,0,5,3,1,NA,2,NA,0.239709096,0.99268822,NA,NA,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"24-Sep-17",1,0,30,1,1,5,4,1,NA,1,0.922379621,0.042571813,NA,NA,NA,NA,NA,3,5,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"24-Sep-17",1,1,32,1,1,2,6,1,1,6,NA,0.988921016,NA,NA,NA,NA,0.692307735,3,5,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,0,99,0,1,0,9,1,NA,5,NA,0.620926399,NA,NA,NA,0.465865652,NA,7,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,1,20,0,1,0,6,1,NA,1,0.080584039,0.422408421,NA,NA,NA,NA,NA,2,6,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,0,18,0,1,0,5,1,NA,4,NA,0.353059124,NA,NA,0.81481258,NA,NA,7,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,0,99,0,1,3,1,1,NA,2,NA,0.285297664,0.280321873,NA,NA,NA,NA,4,4,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,1,18,0,1,1,5,1,NA,4,NA,0.95388271,NA,NA,0.518982491,NA,NA,3,5,200,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,1,52,0,1,4,5,1,1,5,NA,0.606194734,NA,NA,NA,0.012662411,NA,1,7,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,1,44,1,1,2,6,1,NA,1,0.797774824,0.523915838,NA,NA,NA,NA,NA,2,6,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,1,43,1,1,5,6,1,1,2,NA,0.571536775,0.857323228,NA,NA,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,1,32,0,1,3,3,1,NA,2,NA,0.805803459,0.595994452,NA,NA,NA,NA,1,7,200,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,1,36,0,1,1,5,1,NA,3,NA,0.248867222,NA,0.450127842,NA,NA,NA,2,6,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,1,45,1,1,5,1,0,NA,1,0.577927806,0.468347846,NA,NA,NA,NA,NA,1,7,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,27,1,1,2,6,0,NA,6,NA,0.583933982,NA,NA,NA,NA,0.121836928,1,7,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,1,58,1,1,7,9,0,NA,3,NA,0.262138973,NA,0.860749494,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,22,1,1,1,6,0,NA,6,NA,0.652585892,NA,NA,NA,NA,0.695408768,1,7,400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,1,59,1,1,13,6,0,NA,3,NA,0.026175961,NA,0.413901551,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,42,1,1,4,6,0,NA,6,NA,0.027504342,NA,NA,NA,NA,0.693739242,1,7,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,0,24,0,1,0,5,1,NA,2,NA,0.685051593,0.897872392,NA,NA,NA,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22-Sep-17",1,0,20,1,1,2,3,1,NA,4,NA,0.633317438,NA,NA,0.619996167,NA,NA,2,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22-Sep-17",1,0,37,0,1,2,1,1,NA,2,NA,0.155738637,0.252764215,NA,NA,NA,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"22-Sep-17",1,1,40,1,0,6,3,1,NA,1,0.195640972,0.324310559,NA,NA,NA,NA,NA,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22-Sep-17",1,1,29,0,1,1,5,1,NA,1,0.58497704,0.363315046,NA,NA,NA,NA,NA,1,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"26-Sep-17",2,0,45,1,1,3,3,0,1,5,NA,0.511068734,NA,NA,NA,0.02617868,NA,2,6,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,1,42,1,1,4,3,0,1,3,NA,0.794040888,NA,0.824475133,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,0,54,0,1,1,4,0,1,6,NA,0.52495536,NA,NA,NA,NA,0.896886441,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,1,60,1,1,5,4,0,1,3,NA,0.480687127,NA,0.833674114,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,1,45,1,1,4,2,0,NA,3,NA,0.817824595,NA,0.720669197,NA,NA,NA,1,7,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,1,59,1,1,9,9,0,1,2,NA,0.437673164,0.143502775,NA,NA,NA,NA,1,7,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,0,80,0,1,6,5,0,1,1,0.533526106,0.989405455,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,1,27,0,1,1,5,0,1,2,NA,0.141355773,0.866521026,NA,NA,NA,NA,7,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,0,52,1,1,6,3,0,1,1,0.327291028,0.274303659,NA,NA,NA,NA,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,0,25,1,1,2,5,1,NA,2,NA,0.992585841,0.08679705,NA,NA,NA,NA,1,7,600,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,1,60,0,1,2,4,1,NA,1,0.710207263,0.585348899,NA,NA,NA,NA,NA,2,6,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,0,35,1,1,2,4,1,NA,2,NA,0.801933974,0.086427188,NA,NA,NA,NA,2,6,400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,1,27,0,1,0,6,1,NA,2,NA,0.051280356,0.299252847,NA,NA,NA,NA,2,6,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,1,32,1,1,2,5,1,NA,1,0.547738383,0.821250419,NA,NA,NA,NA,NA,2,6,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,1,51,1,1,9,6,0,NA,2,NA,0.930837894,0.893551145,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,1,26,0,1,0,7,0,1,1,0.175367349,0.775508009,NA,NA,NA,NA,NA,1,7,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,0,19,0,1,1,5,0,NA,3,NA,0.829778543,NA,0.527936923,NA,NA,NA,1,7,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,0,31,1,0,3,5,0,NA,5,NA,0.058485857,NA,NA,NA,0.506086368,NA,1,7,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,0,32,1,0,4,5,0,NA,6,NA,0.743717792,NA,NA,NA,NA,0.303006952,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"26-Sep-17",2,1,60,1,1,6,6,0,1,6,NA,0.446988114,NA,NA,NA,NA,0.192536657,1,7,350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,0,46,1,1,8,1,0,NA,2,NA,0.13592464,0.119125485,NA,NA,NA,NA,1,7,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,1,58,1,1,4,6,0,NA,5,NA,0.353801537,NA,NA,NA,0.384584216,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,0,30,1,1,2,7,0,NA,5,NA,0.701999469,NA,NA,NA,0.831816016,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,0,20,0,1,0,6,0,NA,3,NA,0.547797096,NA,0.549653822,NA,NA,NA,1,7,300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,1,33,1,1,4,5,0,NA,4,NA,0.784481622,NA,NA,0.41751509,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,0,28,0,1,0,6,0,NA,1,0.853365697,0.739349697,NA,NA,NA,NA,NA,2,6,300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,1,27,0,1,1,6,0,NA,2,NA,0.125324381,0.888607476,NA,NA,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,0,42,1,1,3,5,0,1,6,NA,0.917493989,NA,NA,NA,NA,0.062674219,1,7,300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,0,25,0,1,0,7,1,1,1,0.906791036,0.356397604,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"26-Sep-17",1,1,19,0,0,0,4,1,1,6,NA,0.157830869,NA,NA,NA,NA,0.241201445,1,7,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"26-Sep-17",1,0,30,0,1,1,1,1,NA,6,NA,0.609037279,NA,NA,NA,NA,0.529014628,1,7,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,1,28,0,1,0,7,1,1,4,NA,0.564763042,NA,NA,0.095974323,NA,NA,1,7,500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,0,42,1,1,2,6,1,NA,4,NA,0.612382999,NA,NA,0.032308177,NA,NA,1,7,300,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"24-Sep-17",1,0,19,0,1,0,6,1,NA,5,NA,0.776460268,NA,NA,NA,0.185643034,NA,1,7,150,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,1,25,1,1,3,2,1,NA,6,NA,0.747544842,NA,NA,NA,NA,0.164215466,2,6,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"25-Sep-17",1,0,29,0,1,2,3,1,NA,4,NA,0.050222734,NA,NA,0.125454721,NA,NA,4,4,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"25-Sep-17",1,1,42,1,1,1,5,1,1,2,NA,0.914137696,0.718466718,NA,NA,NA,NA,3,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"25-Sep-17",1,0,34,0,1,0,5,1,1,2,NA,0.854738042,0.834612959,NA,NA,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"26-Sep-17",3,1,25,0,1,0,6,0,NA,6,NA,0.377457433,NA,NA,NA,NA,0.964353508,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,0,52,1,1,3,4,0,NA,6,NA,0.292253565,NA,NA,NA,NA,0.571379138,1,7,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,1,47,1,1,1,5,0,NA,3,NA,0.861521991,NA,0.889345798,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,0,26,0,1,0,6,0,1,6,NA,0.245340536,NA,NA,NA,NA,0.621110931,1,7,400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,0,38,0,1,2,1,0,1,4,NA,0.99453822,NA,NA,0.278131972,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,1,27,0,1,0,9,1,1,5,NA,0.361320755,NA,NA,NA,0.330375434,NA,1,7,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,1,26,1,1,1,3,1,NA,2,NA,0.323752784,0.207156575,NA,NA,NA,NA,4,4,600,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,0,40,1,1,2,2,1,NA,1,0.14285251,0.905190673,NA,NA,NA,NA,NA,3,5,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,1,67,1,1,12,4,1,NA,5,NA,0.777298694,NA,NA,NA,0.323101746,NA,6,2,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,0,18,0,1,0,5,1,NA,6,NA,0.579561333,NA,NA,NA,NA,0.682503365,1,7,600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,1,38,1,1,3,1,0,NA,1,0.673681115,0.534452457,NA,NA,NA,NA,NA,1,7,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,0,55,1,1,8,1,0,NA,2,NA,0.845061381,0.078137525,NA,NA,NA,NA,1,7,300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,1,57,1,0,4,3,0,NA,2,NA,0.181792722,0.440023843,NA,NA,NA,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,21,0,1,1,4,0,NA,4,NA,0.933329484,NA,NA,0.691813637,NA,NA,4,4,400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,1,28,0,1,2,5,0,NA,6,NA,0.048180587,NA,NA,NA,NA,0.435290963,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,31,0,1,1,4,0,NA,2,NA,0.408685408,0.345869493,NA,NA,NA,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,1,44,1,1,3,6,0,NA,3,NA,0.503508775,NA,0.276888157,NA,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,47,1,1,2,4,0,1,2,NA,0.147037305,0.336595665,NA,NA,NA,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,1,27,1,1,1,4,0,NA,4,NA,0.453948476,NA,NA,0.574064241,NA,NA,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,19,0,1,0,3,0,NA,5,NA,0.40332678,NA,NA,NA,0.532036713,NA,4,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,1,35,1,1,2,5,0,NA,2,NA,0.588577631,0.585809306,NA,NA,NA,NA,1,7,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,41,1,1,3,4,0,NA,1,0.000611,0.47943859,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,0,18,0,1,1,4,0,NA,3,NA,0.647537067,NA,0.022897289,NA,NA,NA,7,1,500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,1,38,1,1,1,4,0,NA,1,0.722717347,0.406820665,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,0,42,0,1,5,3,0,NA,3,NA,0.67972853,NA,0.591957934,NA,NA,NA,4,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,1,27,0,1,0,6,0,NA,5,NA,0.001557443,NA,NA,NA,0.462029186,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",2,0,29,0,1,1,6,0,NA,4,NA,0.663432998,NA,NA,0.926068003,NA,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,0,62,1,1,6,5,0,NA,6,NA,0.269263769,NA,NA,NA,NA,0.894262583,3,5,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,1,40,1,1,3,6,0,1,5,NA,0.223683736,NA,NA,NA,0.817433248,NA,1,7,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,0,54,0,1,1,5,0,1,4,NA,0.29537783,NA,NA,0.200144606,NA,NA,1,7,300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,0,58,0,1,4,3,0,NA,5,NA,0.943496428,NA,NA,NA,0.117507596,NA,6,2,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,1,38,1,1,5,6,0,1,4,NA,0.469517728,NA,NA,0.844635669,NA,NA,1,7,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,1,32,1,1,0,3,0,1,4,NA,0.734844659,NA,NA,0.879236728,NA,NA,4,4,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,0,50,1,1,2,6,0,1,2,NA,0.435751377,0.722793681,NA,NA,NA,NA,1,7,200,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,1,28,0,1,0,6,0,1,1,0.116708343,0.483853334,NA,NA,NA,NA,NA,1,7,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,0,32,1,1,3,4,0,1,6,NA,0.37871838,NA,NA,NA,NA,0.433128572,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"27-Sep-17",3,1,21,0,1,0,5,0,1,6,NA,0.257046927,NA,NA,NA,NA,0.377504481,1,7,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,0,27,0,1,0,9,1,NA,4,NA,0.541968189,NA,NA,0.403031415,NA,NA,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,0,25,0,1,0,5,1,1,5,NA,0.972639419,NA,NA,NA,0.529546195,NA,3,5,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,0,60,0,1,4,1,1,NA,1,0.553496703,0.176364298,NA,NA,NA,NA,NA,7,1,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",1,1,87,1,0,12,3,1,NA,4,NA,0.914335059,NA,NA,0.596655886,NA,NA,2,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"26-Sep-17",1,0,48,1,1,5,4,1,1,5,NA,0.559484891,NA,NA,NA,0.658993377,NA,7,1,600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,0,45,1,0,5,1,0,NA,2,NA,0.084104383,0.562127237,NA,NA,NA,NA,2,6,300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26-Sep-17",3,1,60,1,1,12,1,0,NA,2,NA,0.371293951,0.063267989,NA,NA,NA,NA,1,7,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
